doc_id,name,gender,dob,degree,success_rate,experience,hid,dep_id
499,Raleigh,M,5/20/1990,Super Speciality,91,31,499,3
500,Reginald,M,9/1/1995,MS,83,26,500,19
501,Rubin,M,12/17/1986,DM,92,35,501,15
502,Seymour,M,9/10/1955,Super Speciality,98,66,502,16
503,Wm,M,10/5/1939,MS,94,82,503,12
504,Young,M,12/5/1946,DM,82,75,504,1
505,Benjamine,M,9/9/1960,FRCS,69,61,505,2
506,Carey,M,2/9/1985,MBBS,72,36,506,16
507,Carlton,M,7/14/2005,MD,91,16,507,6
508,Eldridge,M,11/26/1956,DM,84,65,508,20
509,Elzie,M,12/12/1994,DM,93,27,509,14
510,Garrett,M,4/2/1950,DM,94,71,510,20
511,Isham,M,1/14/1959,MD,94,62,511,11
512,Johnson,M,10/1/1975,Super Speciality,69,46,512,1
513,Larry,M,3/24/1986,MS,80,35,513,11
514,Logan,M,3/7/1957,MBBS,97,64,514,6
515,Merrill,M,9/6/1992,Super Speciality,92,29,515,19
516,Mont,M,4/14/1955,MBBS,79,66,516,7
517,Oren,M,6/10/1943,MS,100,78,517,8
518,Pierre,M,4/22/1966,MBBS,76,55,518,19
519,Rex,M,6/13/1954,MD,89,67,519,19
520,Rodney,M,7/9/1956,MS,78,65,520,2
521,Ted,M,12/24/1985,MS,78,36,521,7
522,Webster,M,7/13/1968,MD,93,53,522,8
523,West,M,7/28/1949,MD,66,72,523,9
524,Wheeler,M,12/3/1971,MD,80,50,524,11
525,Willam,M,5/2/1963,DM,68,58,525,3
526,Al,M,3/5/1986,MS,85,35,526,15
527,Aloysius,M,5/26/1964,Super Speciality,91,57,527,6
528,Alvie,M,3/27/1994,DM,73,27,528,3
529,Anna,M,11/10/1991,DM,78,30,529,12
530,Art,M,1/4/1940,MS,91,81,530,17
531,Augustine,M,1/17/1989,Super Speciality,76,32,531,11
532,Bailey,M,7/5/1945,MD,90,76,532,4
533,Benjaman,M,3/18/2003,DM,75,18,533,12
534,Beverly,M,3/16/1950,FRCS,85,71,534,4
535,Bishop,M,4/22/1962,Super Speciality,86,59,535,6
536,Clair,M,10/10/1995,MD,93,26,536,13
537,Cloyd,M,12/23/1990,Super Speciality,81,31,537,18
538,Coleman,M,7/11/1984,MS,72,37,538,11
539,Dana,M,12/6/1941,DM,74,80,539,7
540,Duncan,M,9/25/2000,FRCS,76,21,540,12
541,Dwight,M,11/30/1982,MD,90,39,541,15
542,Emile,M,3/15/1960,MS,65,61,542,3
543,Evert,M,6/24/1970,FRCS,74,51,543,7
544,Henderson,M,10/14/1966,MBBS,81,55,544,13
545,Hunter,M,3/1/1944,MS,85,77,545,12
546,Jean,M,9/6/1958,DM,98,63,546,19
547,Lem,M,3/10/1947,Super Speciality,99,74,547,11
548,Luis,M,8/2/1984,MS,69,37,548,3
549,Mathias,M,9/24/1995,MS,85,26,549,9
550,Maynard,M,6/26/2000,Super Speciality,75,21,550,13
551,Miguel,M,10/1/1965,DM,99,56,551,2
552,Mortimer,M,7/17/1995,Super Speciality,76,26,552,3
553,Nels,M,6/12/1977,DM,94,44,553,14
554,Norris,M,2/25/1977,MBBS,78,44,554,3
555,Pat,M,4/1/1951,MBBS,81,70,555,6
556,Phil,M,5/15/1940,Super Speciality,67,81,556,13
557,Rush,M,1/20/1982,MBBS,67,39,557,18
558,Santiago,M,1/1/1961,MBBS,88,60,558,8
559,Sol,M,6/11/1939,MD,83,82,559,18
560,Sydney,M,4/30/1939,FRCS,89,82,560,5
561,Thaddeus,M,5/2/2004,Super Speciality,85,17,561,7
562,Thornton,M,9/1/1978,FRCS,73,43,562,3
563,Tim,M,2/28/1971,MBBS,96,50,563,17
564,Travis,M,4/7/1986,Super Speciality,73,35,564,17
565,Truman,M,11/17/1949,Super Speciality,80,72,565,1
566,Watson,M,9/18/1984,MBBS,76,37,566,19
567,Webb,M,2/23/2001,MD,83,20,567,13
568,Wellington,M,10/28/1959,MS,94,62,568,4
569,Winfred,M,10/10/1955,DM,76,66,569,20
570,Wylie,M,1/24/1989,MS,74,32,570,14
571,Alec,M,12/30/1973,DM,96,48,571,7
572,Basil,M,10/30/1983,Super Speciality,65,38,572,7
573,Baxter,M,1/25/1961,MBBS,68,60,573,14
574,Bertrand,M,7/15/2003,DM,96,18,574,12
575,Buford,M,2/7/1948,Super Speciality,91,73,575,7
576,Burr,M,1/2/1950,MS,68,71,576,5
577,Cleveland,M,7/6/1952,Super Speciality,81,69,577,17
578,Colonel,M,11/6/1941,MBBS,69,80,578,1
579,Dempsey,M,3/4/1963,MD,92,58,579,3
580,Early,M,9/23/1962,MD,67,59,580,15
581,Ellsworth,M,7/14/1974,MD,66,47,581,15
582,Fate,M,8/9/1950,FRCS,87,71,582,2
583,Finley,M,4/21/1981,FRCS,85,40,583,6
584,Gabe,M,12/30/1940,MBBS,91,81,584,12
585,Garland,M,9/8/1971,DM,87,50,585,18
586,Gerald,M,10/1/1991,FRCS,91,30,586,8
587,Herschel,M,1/8/1948,DM,74,73,587,19
588,Hezekiah,M,7/28/1968,MBBS,85,53,588,7
589,Justus,M,6/4/1940,DM,75,81,589,9
590,Lindsey,M,4/24/1955,DM,66,66,590,19
591,Marcellus,M,5/22/1996,MBBS,98,25,591,16
592,Olaf,M,12/23/1956,FRCS,69,65,592,2
593,Olin,M,2/22/1980,MS,72,41,593,13
594,Pablo,M,6/10/1946,MBBS,73,75,594,6
595,Rolland,M,7/11/1960,FRCS,82,61,595,19
596,Turner,M,12/25/1951,MD,86,70,596,16
597,Verne,M,11/21/2004,MBBS,100,17,597,10
598,Volney,M,8/24/1967,DM,97,54,598,5
599,Williams,M,9/9/1983,MS,70,38,599,14
600,Almon,M,11/14/1959,DM,67,62,600,12
601,Alois,M,4/10/1956,MD,98,65,601,6
602,Alonza,M,7/30/1982,DM,65,39,602,5
603,Anson,M,6/10/1993,DM,73,28,603,5
604,Authur,M,7/7/1981,DM,66,40,604,7
605,Benton,M,6/18/1961,MBBS,80,60,605,18
606,Billie,M,4/16/1977,MD,95,44,606,10
607,Cornelious,M,4/16/1944,Super Speciality,71,77,607,3
608,Darius,M,5/20/1954,MS,70,67,608,3
609,Denis,M,5/12/1979,FRCS,89,42,609,13
610,Dillard,M,6/3/1942,DM,70,79,610,6
611,Doctor,M,1/2/2000,MBBS,78,21,611,19
612,Elvin,M,8/16/2005,MS,100,16,612,14
613,Emma,M,9/15/1986,MD,82,35,613,12
614,Eric,M,6/3/1961,MBBS,79,60,614,20
615,Evans,M,2/26/1971,FRCS,88,50,615,2
616,Gideon,M,5/11/1944,Super Speciality,96,77,616,3
617,Haywood,M,10/8/1958,MS,71,63,617,16
618,Hilliard,M,6/20/1973,MS,97,48,618,13
619,Hosea,M,12/1/2003,MD,87,18,619,18
620,Lincoln,M,4/7/2000,MBBS,69,21,620,1
621,Lonzo,M,5/12/1948,FRCS,90,73,621,13
622,Lucious,M,11/5/1963,DM,83,58,622,9
623,Lum,M,4/28/2005,MD,69,16,623,18
624,Malachi,M,10/18/1975,MD,94,46,624,4
625,Newt,M,3/22/1961,Super Speciality,100,60,625,7
626,Noel,M,5/3/1959,Super Speciality,77,62,626,5
627,Orie,M,1/16/1956,MBBS,79,65,627,12
628,Palmer,M,1/22/1944,MBBS,82,77,628,4
629,Pinkney,M,7/19/1996,MS,100,25,629,7
630,Shirley,M,10/11/1940,FRCS,93,81,630,6
631,Sumner,M,5/14/1941,MS,82,80,631,13
632,Terry,M,12/9/1957,FRCS,69,64,632,15
633,Urban,M,12/6/2004,MBBS,86,17,633,13
634,Uriah,M,7/2/1943,DM,69,78,634,9
635,Valentine,M,11/12/1997,Super Speciality,88,24,635,19
636,Waldo,M,12/13/1974,MS,82,47,636,18
637,Warner,M,4/25/1987,Super Speciality,99,34,637,14
638,Wong,M,2/5/1983,Super Speciality,89,38,638,7
639,Zeb,M,11/29/1974,MD,65,47,639,19
640,Abel,M,10/29/1940,MD,83,81,640,5
641,Alden,M,6/26/1942,MD,67,79,641,4
642,Archer,M,6/25/1999,DM,97,22,642,18
643,Avery,M,3/20/1946,DM,85,75,643,13
644,Carson,M,3/23/1996,MD,94,25,644,17
645,Cullen,M,3/18/2004,MS,79,17,645,15
646,Doc,M,5/19/1944,MBBS,95,77,646,16
647,Eben,M,6/16/1982,DM,82,39,647,3
648,Elige,M,6/29/1950,MS,66,71,648,4
649,Elizabeth,M,7/20/1949,FRCS,75,72,649,3
650,Elmore,M,5/18/1939,FRCS,75,82,650,5
651,Ernst,M,11/13/2000,MS,90,21,651,11
652,Finis,M,5/4/1966,Super Speciality,98,55,652,17
653,Freddie,M,2/2/1964,Super Speciality,100,57,653,18
654,Godfrey,M,10/17/1955,MBBS,88,66,654,16
655,Guss,M,8/27/1993,MD,67,28,655,12
656,Hamp,M,5/4/1999,Super Speciality,93,22,656,2
657,Hermann,M,1/18/1979,FRCS,86,42,657,3
658,Isadore,M,11/7/1975,Super Speciality,82,46,658,11
659,Isreal,M,3/14/2003,MD,65,18,659,18
660,Jones,M,4/28/2001,DM,86,20,660,7
661,June,M,8/3/1994,FRCS,98,27,661,12
662,Lacy,M,8/3/1961,DM,91,60,662,9
663,Lafe,M,3/4/1971,MD,67,50,663,18
664,Leland,M,5/23/1997,FRCS,81,24,664,1
665,Llewellyn,M,4/14/1966,DM,69,55,665,5
666,Ludwig,M,11/11/1989,MS,69,32,666,16
667,Manford,M,7/16/1998,FRCS,79,23,667,11
668,Maxwell,M,2/5/1994,MBBS,76,27,668,17
669,Minnie,M,12/19/1992,MS,93,29,669,2
670,Obie,M,7/17/1993,Super Speciality,94,28,670,20
671,Octave,M,8/13/1986,Super Speciality,97,35,671,1
672,Orrin,M,3/22/1973,DM,100,48,672,20
673,Ossie,M,1/21/1940,FRCS,79,81,673,3
674,Oswald,M,9/17/2003,MD,99,18,674,6
675,Park,M,5/20/1979,MS,99,42,675,15
676,Parley,M,11/23/1959,MBBS,93,62,676,13
677,Ramon,M,3/27/1971,DM,81,50,677,3
678,Rice,M,4/11/2002,FRCS,73,19,678,7
679,Stonewall,M,11/9/1998,FRCS,93,23,679,6
680,Theo,M,6/28/1977,MD,94,44,680,18
681,Tillman,M,12/3/1979,FRCS,97,42,681,8
682,Addie,M,3/13/1976,MD,84,45,682,19
683,Aron,M,11/26/1949,DM,78,72,683,1
684,Ashley,M,4/19/1985,FRCS,94,36,684,9
685,Bernhard,M,8/19/1981,Super Speciality,84,40,685,11
686,Bertie,M,6/16/1972,MBBS,80,49,686,11
687,Berton,M,7/23/1942,Super Speciality,99,79,687,6
688,Buster,M,3/20/1940,FRCS,88,81,688,7
689,Butler,M,6/22/1982,Super Speciality,68,39,689,18
690,Carleton,M,7/16/1967,MS,85,54,690,5
691,Carrie,M,11/5/1995,DM,100,26,691,1
692,Clara,M,2/10/1959,MBBS,90,62,692,2
693,Clarance,M,4/14/1993,MS,90,28,693,4
694,Clare,M,3/15/1992,FRCS,94,29,694,13
695,Crawford,M,3/10/1981,MD,71,40,695,13
696,Danial,M,3/5/2003,MD,81,18,696,12
697,Dayton,M,1/23/1982,DM,86,39,697,4
698,Dolphus,M,3/20/1984,MS,74,37,698,15
699,Elder,M,2/16/1947,MD,71,74,699,15
700,Ephriam,M,12/7/1980,MS,97,41,700,4
701,Fayette,M,10/27/1958,Super Speciality,98,63,701,2
702,Felipe,M,6/12/1952,Super Speciality,88,69,702,8
703,Fernando,M,4/4/1985,DM,100,36,703,14
704,Flem,M,9/29/1956,MBBS,65,65,704,18
705,Florence,M,10/9/1991,DM,95,30,705,6
706,Ford,M,9/16/1946,DM,93,75,706,8
707,Harlan,M,6/2/1976,FRCS,74,45,707,4
708,Hayes,M,2/21/1989,MD,94,32,708,9
709,Henery,M,12/25/1941,Super Speciality,77,80,709,4
710,Hoy,M,3/10/1955,MS,80,66,710,20
711,Huston,M,12/22/1999,Super Speciality,91,22,711,6
712,Ida,M,5/15/1943,MS,72,78,712,6
713,Ivory,M,2/12/1984,FRCS,78,37,713,3
714,Jonah,M,3/10/1988,DM,87,33,714,13
715,Justin,M,12/2/1975,Super Speciality,89,46,715,6
716,Lenard,M,9/15/1995,Super Speciality,94,26,716,15
717,Leopold,M,7/5/1964,MBBS,84,57,717,7
718,Lionel,M,11/7/2003,FRCS,100,18,718,8
719,Manley,M,4/19/1967,MS,89,54,719,15
720,Marquis,M,6/26/1965,MS,80,56,720,10
721,Marshal,M,5/26/1987,MD,73,34,721,5
722,Mart,M,12/6/1977,DM,89,44,722,17
723,Odie,M,9/30/1941,MD,71,80,723,7
724,Olen,M,12/23/1992,Super Speciality,96,29,724,19
725,Oral,M,10/15/1995,Super Speciality,77,26,725,20
726,Orley,M,8/15/1965,Super Speciality,75,56,726,19
727,Otha,M,11/26/1973,MS,74,48,727,6
728,Press,M,6/5/1966,MS,100,55,728,8
729,Price,M,3/1/1984,Super Speciality,88,37,729,18
730,Quincy,M,11/22/1996,MBBS,71,25,730,12
731,Randall,M,2/7/1967,Super Speciality,68,54,731,4
732,Rich,M,1/17/1978,MBBS,93,43,732,18
733,Richmond,M,3/20/1966,MD,91,55,733,3
734,Romeo,M,7/15/1962,MBBS,86,59,734,11
735,Russel,M,2/18/1984,DM,71,37,735,17
736,Rutherford,M,11/13/1958,MBBS,83,63,736,15
737,Shade,M,4/7/1948,DM,65,73,737,18
738,Shelby,M,1/20/1958,MBBS,78,63,738,2
739,Solon,M,4/27/1939,MS,86,82,739,10
740,Thurman,M,8/11/1957,MBBS,73,64,740,20
741,Tilden,M,5/28/1999,Super Speciality,87,22,741,20
742,Troy,M,12/6/1942,DM,80,79,742,10
743,Woodson,M,5/17/1949,MD,70,72,743,5
744,Worth,M,8/29/1947,MBBS,100,74,744,5
745,Aden,M,2/4/1980,DM,71,41,745,9
746,Alcide,M,7/25/1978,MS,93,43,746,19
747,Alf,M,3/30/1939,DM,96,82,747,3
748,Algie,M,11/26/1969,MS,85,52,748,1
749,Arlie,M,9/1/1961,MBBS,67,60,749,16
750,Bart,M,2/3/1968,FRCS,82,53,750,16
751,Bedford,M,8/11/1981,Super Speciality,83,40,751,3
752,Benito,M,3/1/2005,MD,69,16,752,4
753,Billy,M,10/4/1961,DM,70,60,753,11
754,Bird,M,12/2/1961,DM,75,60,754,5
755,Birt,M,11/21/1958,Super Speciality,90,63,755,9
756,Bruno,M,4/20/1998,FRCS,99,23,756,7
757,Burley,M,12/24/1991,DM,90,30,757,6
758,Chancy,M,12/8/1942,MD,100,79,758,16
759,Claus,M,4/11/1944,FRCS,73,77,759,17
760,Cliff,M,5/21/1988,MS,78,33,760,15
761,Clovis,M,5/28/1948,Super Speciality,74,73,761,15
762,Connie,M,4/5/1986,DM,78,35,762,4
763,Creed,M,3/25/1974,MS,68,47,763,17
764,Delos,M,3/11/1977,Super Speciality,71,44,764,2
765,Duke,M,2/1/1972,DM,93,49,765,5
766,Eber,M,1/20/1961,MD,98,60,766,16
767,Eligah,M,6/29/1972,MD,88,49,767,6
768,Elliot,M,3/16/1941,MBBS,90,80,768,17
769,Elton,M,1/12/1956,DM,97,65,769,14
770,Emmitt,M,11/21/1939,MS,66,82,770,2
771,Gene,M,5/24/1991,Super Speciality,95,30,771,1
772,Golden,M,12/2/1967,DM,79,54,772,5
773,Hal,M,12/28/1992,FRCS,70,29,773,18
774,Hardin,M,10/13/1993,Super Speciality,68,28,774,10
775,Harman,M,11/14/1959,DM,72,62,775,15
776,Hervey,M,11/27/1958,FRCS,97,63,776,12
777,Hollis,M,8/24/1945,FRCS,85,76,777,7
778,Ivey,M,12/20/1942,MBBS,95,79,778,1
779,Jennie,M,4/10/1976,FRCS,77,45,779,3
780,Len,M,3/27/1943,MBBS,81,78,780,1
781,Lindsay,M,10/24/1973,Super Speciality,71,48,781,10
782,Lonie,M,4/19/1961,Super Speciality,72,60,782,17
783,Lyle,M,12/13/1942,Super Speciality,77,79,783,10
784,Mac,M,11/21/1944,MD,66,77,784,18
785,Mal,M,9/2/1942,MD,70,79,785,17
786,Math,M,11/13/1992,Super Speciality,90,29,786,8
787,Miller,M,9/3/1988,DM,86,33,787,17
788,Orson,M,1/25/1960,MS,86,61,788,13
789,Osborne,M,3/15/1945,Super Speciality,89,76,789,1
790,Percival,M,3/28/1983,Super Speciality,77,38,790,19
791,Pleas,M,9/11/2003,MS,67,18,791,8
792,Ples,M,10/17/2002,MD,96,19,792,13
793,Rafael,M,4/13/1982,FRCS,70,39,793,4
794,Raoul,M,1/29/1939,MD,88,82,794,19
795,Roderick,M,4/25/1954,FRCS,86,67,795,15
796,Rose,M,5/30/1953,MBBS,91,68,796,9
797,Shelton,M,9/3/1981,DM,77,40,797,14
798,Sid,M,6/8/1969,Super Speciality,80,52,798,11
799,Theron,M,2/22/2000,Super Speciality,74,21,799,3
800,Tobias,M,10/20/2000,DM,92,21,800,3
801,Toney,M,11/18/1986,MBBS,68,35,801,6
802,Tyler,M,1/13/1980,DM,75,41,802,2
803,Vance,M,2/17/1985,FRCS,84,36,803,3
804,Vivian,M,8/6/1999,MBBS,65,22,804,1
805,Walton,M,11/3/1959,DM,79,62,805,5
806,Watt,M,4/11/1946,MBBS,68,75,806,8
807,Weaver,M,3/6/1997,MS,69,24,807,20
808,Wilton,M,12/21/1988,MBBS,65,33,808,18
809,Adolf,M,8/6/1942,MBBS,85,79,809,20
810,Albin,M,9/21/1968,MD,74,53,810,5
811,Albion,M,7/17/1945,MS,65,76,811,8
812,Allison,M,1/23/1950,MBBS,74,71,812,8
813,Alpha,M,10/3/1944,MS,95,77,813,1
814,Alpheus,M,12/6/1944,FRCS,86,77,814,8
815,Anastacio,M,7/26/1973,Super Speciality,65,48,815,18
816,Andre,M,8/19/2003,DM,89,18,816,4
817,Annie,M,2/29/1987,FRCS,88,34,817,20
818,Arlington,M,5/7/1966,Super Speciality,91,55,818,2
819,Armand,M,10/7/1990,MD,76,31,819,1
820,Asberry,M,2/23/2005,MBBS,89,16,820,3
821,Asbury,M,2/5/1962,MBBS,68,59,821,12
822,Asher,M,9/24/2000,MD,80,21,822,16
823,Augustin,M,1/14/1996,Super Speciality,66,25,823,14
824,Auther,M,8/18/1970,DM,90,51,824,14
825,Author,M,12/2/1949,MBBS,93,72,825,20
826,Ballard,M,6/7/1952,MD,76,69,826,18
827,Blas,M,8/17/1976,MD,70,45,827,3
828,Caesar,M,4/21/1995,MD,90,26,828,11
829,Candido,M,7/28/2001,MBBS,97,20,829,6
830,Cato,M,4/28/1961,MD,72,60,830,3
831,Clarke,M,3/11/1988,Super Speciality,74,33,831,3
832,Clemente,M,4/5/1944,Super Speciality,85,77,832,3
833,Colin,M,4/25/1981,DM,97,40,833,18
834,Commodore,M,3/20/1972,Super Speciality,96,49,834,12
835,Cora,M,7/12/1958,MD,94,63,835,1
836,Coy,M,7/7/1974,MD,96,47,836,20
837,Cruz,M,6/28/1950,MBBS,65,71,837,3
838,Curt,M,9/8/1984,FRCS,69,37,838,18
839,Damon,M,4/23/1996,MS,71,25,839,15
840,Davie,M,5/24/1991,DM,69,30,840,1
841,Delmar,M,10/11/1979,MS,94,42,841,16
842,Dexter,M,1/16/1994,MBBS,76,27,842,16
843,Dora,M,5/2/2005,MS,80,16,843,19
844,Doss,M,12/10/1943,Super Speciality,71,78,844,14
845,Drew,M,5/17/1941,FRCS,92,80,845,2
846,Edson,M,5/25/1988,DM,77,33,846,14
847,Elam,M,6/6/1993,FRCS,89,28,847,19
848,Elihu,M,8/3/1957,MS,68,64,848,10
849,Eliza,M,3/29/1986,DM,85,35,849,11
850,Elsie,M,7/22/1945,MBBS,88,76,850,15
851,Erie,M,3/18/1981,FRCS,86,40,851,13
852,Ernie,M,8/15/1955,MD,93,66,852,6
853,Ethel,M,12/7/1987,FRCS,74,34,853,4
854,Ferd,M,10/26/1951,DM,67,70,854,18
855,Friend,M,4/17/1972,MD,70,49,855,5
856,Garry,M,10/13/1997,MBBS,99,24,856,18
857,Gary,M,1/1/1972,DM,75,49,857,12
858,Grace,M,10/15/1986,MS,97,35,858,19
859,Gustaf,M,3/28/1981,Super Speciality,72,40,859,14
860,Hallie,M,2/9/1961,DM,85,60,860,1
861,Hampton,M,6/24/1967,Super Speciality,93,54,861,12
862,Harrie,M,2/2/1940,MBBS,99,81,862,13
863,Hattie,M,9/6/1958,MBBS,86,63,863,6
864,Hence,M,2/4/1956,DM,77,65,864,19
865,Hillard,M,3/29/1972,DM,73,49,865,6
866,Hollie,M,3/26/1974,MD,88,47,866,6
867,Holmes,M,2/21/1990,MS,91,31,867,11
868,Hope,M,3/29/1987,MD,99,34,868,17
869,Hyman,M,6/19/1952,FRCS,80,69,869,17
870,Ishmael,M,11/13/1974,MD,82,47,870,7
871,Jarrett,M,3/29/1955,DM,65,66,871,7
872,Jessee,M,5/19/1949,Super Speciality,69,72,872,11
873,Joeseph,M,12/20/1997,MD,67,24,873,9
874,Junious,M,7/25/1999,MS,97,22,874,13
875,Kirk,M,5/27/1953,FRCS,100,68,875,3
876,Levy,M,11/15/1980,FRCS,100,41,876,4
877,Mervin,M,5/17/1992,MS,95,29,877,2
878,Michel,M,2/7/1982,MS,73,39,878,3
879,Milford,M,10/15/1945,MD,79,76,879,15
880,Mitchel,M,8/15/1983,MD,70,38,880,9
881,Nellie,M,6/24/1952,FRCS,73,69,881,15
882,Noble,M,9/4/1977,MD,68,44,882,4
883,Obed,M,6/1/1980,Super Speciality,87,41,883,16
884,Oda,M,9/28/1979,Super Speciality,96,42,884,12
885,Orren,M,6/9/1950,MS,93,71,885,4
886,Ottis,M,1/25/1967,FRCS,79,54,886,6
887,Rafe,M,12/13/1940,Super Speciality,86,81,887,14
888,Redden,M,6/22/1943,MS,98,78,888,19
889,Reese,M,1/24/1972,MS,87,49,889,12
890,Rube,M,10/11/1995,DM,87,26,890,12
891,Ruby,M,11/11/1955,DM,75,66,891,18
892,Rupert,M,12/7/1945,Super Speciality,75,76,892,11
893,Salomon,M,9/8/1947,MD,66,74,893,6
894,Sammie,M,7/26/1952,MBBS,67,69,894,20
895,Sanders,M,6/30/1987,DM,85,34,895,16
896,Soloman,M,4/9/2001,MBBS,77,20,896,20
897,Stacy,M,4/6/2003,DM,73,18,897,10
898,Stanford,M,1/7/1941,Super Speciality,77,80,898,7
899,Stanton,M,4/3/1985,MS,91,36,899,18
900,Thad,M,6/7/1977,MS,72,44,900,20
901,Titus,M,8/1/1939,Super Speciality,99,82,901,2
902,Tracy,M,11/29/1956,MBBS,99,65,902,12
903,Vernie,M,1/30/1961,FRCS,89,60,903,18
904,Wendell,M,3/3/1963,MS,70,58,904,3
905,Wilhelm,M,6/19/1954,FRCS,65,67,905,20
906,Willian,M,8/7/1979,MS,71,42,906,4
907,Yee,M,10/8/1980,MD,84,41,907,15
908,Zeke,M,8/26/2000,Super Speciality,99,21,908,8
909,Ab,M,1/7/1996,DM,80,25,909,10
910,Abbott,M,3/12/1951,MS,76,70,910,7
911,Agustus,M,5/5/1997,MBBS,69,24,911,3
912,Albertus,M,12/11/1955,FRCS,75,66,912,18
913,Almer,M,12/11/1981,Super Speciality,84,40,913,9
914,Alphonso,M,5/2/1946,FRCS,95,75,914,15
915,Alvia,M,8/19/2005,DM,81,16,915,11
916,Artie,M,9/9/1982,MBBS,90,39,916,18
917,Arvid,M,11/28/1982,MS,89,39,917,1
918,Ashby,M,10/2/1941,MS,82,80,918,14
919,Augusta,M,2/23/1983,DM,89,38,919,17
920,Aurthur,M,4/5/1942,MD,84,79,920,13
921,Babe,M,3/4/1970,MS,90,51,921,7
922,Baldwin,M,5/10/1969,Super Speciality,94,52,922,7
923,Barnett,M,9/3/1967,MBBS,85,54,923,4
924,Bartholomew,M,3/5/1971,MBBS,71,50,924,6
925,Barton,M,3/26/1941,MBBS,99,80,925,3
926,Bernie,M,2/25/2002,FRCS,73,19,926,13
927,Blaine,M,6/9/1987,MD,94,34,927,9
928,Boston,M,3/21/2002,FRCS,65,19,928,11
929,Brad,M,9/20/1959,MBBS,85,62,929,8
930,Bradford,M,2/20/2004,Super Speciality,86,17,930,13
931,Bradley,M,4/30/1955,Super Speciality,95,66,931,16
932,Brooks,M,2/10/1953,MBBS,90,68,932,9
933,Buck,M,5/30/1949,MBBS,98,72,933,16
934,Budd,M,8/8/1995,Super Speciality,88,26,934,12
935,Ceylon,M,11/3/1975,DM,74,46,935,19
936,Chalmers,M,9/14/1939,MBBS,66,82,936,11
937,Chesley,M,2/18/1960,Super Speciality,78,61,937,9
938,Chin,M,7/22/1963,MS,98,58,938,13
939,Cleo,M,11/21/1952,DM,85,69,939,12
940,Crockett,M,7/8/1986,FRCS,73,35,940,17
941,Cyril,M,4/2/1972,MS,99,49,941,10
942,Daisy,M,11/10/1982,MS,83,39,942,18
943,Denver,M,9/13/2003,MBBS,100,18,943,20
944,Dow,M,7/27/1993,Super Speciality,91,28,944,16
945,Duff,M,12/6/2003,Super Speciality,75,18,945,15
946,Edie,M,9/18/1959,DM,78,62,946,4
947,Edith,M,12/5/1973,MD,76,48,947,19
948,Elick,M,3/20/1951,DM,74,70,948,14
949,Elie,M,7/6/1982,MD,76,39,949,5
950,Eliga,M,5/24/1966,MBBS,77,55,950,11
951,Eliseo,M,8/9/1994,MBBS,86,27,951,3
952,Elroy,M,7/28/1994,MS,89,27,952,4
953,Ely,M,6/3/1952,MS,79,69,953,5
954,Ennis,M,5/20/1975,MS,65,46,954,4
955,Enrique,M,4/10/1964,Super Speciality,76,57,955,3
956,Erasmus,M,12/28/1976,Super Speciality,69,45,956,6
957,Esau,M,11/20/1976,MS,91,45,957,19
958,Everette,M,11/24/1956,FRCS,95,65,958,9
959,Firman,M,6/21/1956,FRCS,85,65,959,8
960,Fleming,M,12/22/1981,Super Speciality,94,40,960,3
961,Flora,M,3/16/1996,Super Speciality,87,25,961,3
962,Gardner,M,1/25/1981,MS,99,40,962,7
963,Gee,M,11/22/1973,FRCS,65,48,963,11
964,Gorge,M,9/27/1968,MD,89,53,964,12
965,Gottlieb,M,5/19/1961,FRCS,90,60,965,13
966,Gregorio,M,1/28/1959,DM,84,62,966,13
967,Gregory,M,12/16/1979,FRCS,72,42,967,2
968,Gustavus,M,3/23/1960,MBBS,67,61,968,3
969,Halsey,M,7/30/1980,FRCS,69,41,969,11
970,Handy,M,6/25/1984,MBBS,80,37,970,20
971,Hardie,M,7/16/1996,Super Speciality,81,25,971,2
972,Harl,M,10/8/1958,MD,84,63,972,7
973,Hayden,M,4/3/1987,MD,100,34,973,10
974,Hays,M,6/4/1996,DM,82,25,974,11
975,Hermon,M,10/29/1956,DM,89,65,975,8
976,Hershel,M,5/10/1951,DM,83,70,976,15
977,Holly,M,1/24/1990,MBBS,100,31,977,8
978,Hosteen,M,4/22/1943,MS,96,78,978,14
979,Hoyt,M,7/12/1996,FRCS,89,25,979,3
980,Hudson,M,10/27/1989,MBBS,78,32,980,13
981,Huey,M,4/25/1985,DM,88,36,981,16
982,Humphrey,M,3/10/1998,MS,71,23,982,17
983,Hunt,M,3/16/1966,FRCS,99,55,983,1
984,Hyrum,M,8/7/1991,MBBS,70,30,984,16
985,Irven,M,4/23/1978,FRCS,67,43,985,5
986,Isam,M,4/11/1945,MD,100,76,986,8
987,Ivy,M,2/19/1987,MD,99,34,987,5
988,Jabez,M,11/29/1988,MBBS,66,33,988,11
989,Jewel,M,9/15/1957,DM,65,64,989,1
990,Jodie,M,5/16/1982,MD,78,39,990,18
991,Judd,M,10/27/1949,MD,65,72,991,18
992,Julious,M,12/1/1975,Super Speciality,98,46,992,11
993,Justice,M,11/19/1959,Super Speciality,70,62,993,7
994,Katherine,M,8/20/1958,DM,91,63,994,9
995,Kelly,M,9/13/2002,Super Speciality,71,19,995,12
996,Kit,M,9/9/1969,MBBS,71,52,996,1
